
49.32714013994161,43.70458069387307,47.60225413565143
57.86309318714987,59.86386190466676,58.38364212853837
58.495693294447726,59.72991221920024,58.80910047549398
27.53868979301242,21.78120961098605,25.635558372704196
58.796979763013915,59.83912768084251,59.11899775400366
58.6345488120967,59.29644645837026,58.82392883880398
58.07880987719782,58.46115078709435,58.181040067009725
41.296114168418754,53.2821358082087,44.16004847440508
57.58860684228024,58.031954470578754,57.737510390450396
58.80915450952788,59.1217632346114,58.904031738258325
58.19951306469223,59.27720276685675,58.53004277326151
57.78501796618611,59.02397363134416,58.13951983275304
58.69321256030998,59.18508378329788,58.8210198785391
50.98330936813551,51.132259088430814,51.024784355551255
58.29828594598279,59.528960531720436,58.67338040863495
58.22695630564597,59.94034044737733,58.72560352297573
58.34270418778604,58.787210675310014,58.46759226439462
20.620844275004046,19.484557989312542,20.249144834354055
57.693209617959724,57.93637103510625,57.758390106917986
57.95695058942421,58.281866219202726,58.07413236608954
58.291456713247065,59.16369790335899,58.546057348709354
58.600434826663864,60.963348297920604,59.26185054849195
57.948973099500684,59.140141616476356,58.301355319862125
48.994465084450034,48.205647503574866,48.743358114319804
58.983335315611995,59.098758482044204,59.01806386967396
58.42085891342115,59.636020562268,58.797614881322154
58.124565899175394,58.615581445677726,58.26844557400791
58.30433232845898,59.466823693274016,58.627848679876195
55.48946018013825,58.45164801107549,56.373504295282714
58.39644810894667,59.60552221564338,58.763051106633384
58.39988782692888,58.954461688909745,58.547582730100004
57.5170325552639,58.79983275469051,57.84393796222659
58.15494155161564,58.89455556957705,58.36770326313992
23.85149656520046,26.254481581691454,24.561174967937735
51.24888327187033,53.871876337562455,51.9684861570395
58.62938592887733,60.09388416093322,59.106902897259204
58.544395315690466,59.45365013345743,58.808651801356135
57.83347895167864,58.30006604349368,57.9755302691638
7.360362984113703,7.5761182127095985,7.42816345049581
23.892689149711458,28.012065746709403,25.04076219467802
23.576106265103295,23.876038044517227,23.66984659586913
58.81164186757395,59.74420232813505,59.108322288828006
43.74358927442936,41.41379863776979,42.98591901084033
37.485495667477124,30.82776262958936,35.38235678516125
34.49627373695009,42.43660107342249,36.503234046851865
58.54561027027394,59.61325739322827,58.863396393066296
57.9137160729988,58.72698230488427,58.1676490815299
57.364003681401186,58.499922508614496,57.69332468592941
49.38800721741185,50.85340078951842,49.81347247332891
18.736913921545842,17.29595718032983,18.301365639130797
58.24160434964414,59.39166495747891,58.554424674242796
58.448643729980056,58.76373239879169,58.54585431052377
57.77621457785686,60.11457427652315,58.46795289786124
57.75028388136547,59.931095244387876,58.45718915059921
34.77235597769892,34.27777063039106,34.62423335229218
37.92107926363231,36.167821470817124,37.3619105822363
25.282634185233874,25.255239588233113,25.274622057455627
57.833977150489865,59.49293969937174,58.353131980592494
58.49718077430449,59.20679645342237,58.71071734259366
57.57122440022102,59.32260106679114,58.08861461322996
58.27095764635812,59.744212300504415,58.71379402750361
58.595290552020906,60.066023592728584,59.03532247308562
58.419035869649065,59.78095663638434,58.84514849707569
19.135362775196466,13.768991411070393,17.32082487197176
58.342780751442405,59.24969575974977,58.60652453664012
58.30582901288803,59.89716623240574,58.7806049270316
58.46280960732737,58.43314896337759,58.454033902452316
58.01416704556875,59.55260289905417,58.45454701333334
17.323674567472892,14.489502993366704,16.32921040173223
58.4779365845092,58.25618199277718,58.411832755840244
57.96135426126002,59.011746651741085,58.31638562697488
58.561869207606485,58.781938584749454,58.635667815174436
58.12203806671238,58.86637011290482,58.33441407177208
58.25514988035496,59.70245374517544,58.694690714426315
57.69253677463721,58.20752271459151,57.84468759921298
30.413429747998098,30.558479735281935,30.452193209213547
57.986865758932844,57.78108417929406,57.92706445905299
58.14549359096695,58.949647224730235,58.39977872386059
58.22179199587411,59.37161128195543,58.550548137074344
58.1493343680443,59.80774944670374,58.57540203135054
57.80993793212433,57.765227836581126,57.79676838184991
10.866642152578883,9.566156183992844,10.397339138128062
36.34202087257821,37.91717066475996,36.802718952060154
41.19514051245162,39.983843435435126,40.78347847643577
58.28481939129203,58.87977373264703,58.46295157930277
57.598265527091364,58.28216895435247,57.81302258877681
57.93664562435537,59.69955852740424,58.47546786752927
58.303590369434616,58.39914163521424,58.332111839619806
40.08978572218891,34.275122614244665,38.39907441823844
58.20799360194031,58.26744964565408,58.22405414661201
58.573476062329256,58.174821156994966,58.46825742310037
47.32632033431435,49.23056581764766,47.9076439813478
15.212679632999299,20.499563705854086,16.879599276213508
57.87504807375412,59.38692917809654,58.363264472563145
7.069470926595999,7.377909121487431,7.154399458122803
57.67810463177816,58.81966096951003,58.010087048654434
57.094304531165996,57.620809786397324,57.23750629212264
57.963309400161236,58.072160639500005,57.99736199238766
57.94087298290946,59.72811528729346,58.46621964514827
58.20732011674556,58.49733498682619,58.288281386144234
